feature,importance,tipo,seleccionada,umbral_falsa_max
Visa_mconsumosdolares_lag1,0.00013891777387656636,real,False,0.004158182017433896
mpagomiscuentas_lag1,0.00013516936346449565,real,False,0.004158182017433896
Visa_fultimo_cierre_lag2,0.00013427248895082628,real,False,0.004158182017433896
mcaja_ahorro_dolares_lag1,0.00013246772354537438,real,False,0.004158182017433896
Visa_mpagosdolares_lag1,0.00012899816638121709,real,False,0.004158182017433896
Visa_delinquency_delta2,0.00012439333185547473,real,False,0.004158182017433896
Visa_msaldototal_delta2,0.00012373602170070568,real,False,0.004158182017433896
mtransferencias_recibidas,0.0001237154995778288,real,False,0.004158182017433896
mtarjeta_master_consumo_delta2,0.00012314712999854862,real,False,0.004158182017433896
Visa_mconsumosdolares_lag2,0.00012127669673741957,real,False,0.004158182017433896
Master_msaldopesos_lag1,0.00012106930652117029,real,False,0.004158182017433896
ccallcenter_transacciones_delta1,0.00011302456202833825,real,False,0.004158182017433896
ctransferencias_emitidas_lag1,0.00010855533862199552,real,False,0.004158182017433896
cpagomiscuentas,0.00010801429278805327,real,False,0.004158182017433896
Master_cconsumos_delta2,0.0001050553082669541,real,False,0.004158182017433896
Master_mpagado_lag2,0.0001019322793699083,real,False,0.004158182017433896
mprestamos_personales_delta1,9.62747600705334e-05,real,False,0.004158182017433896
cprestamos_personales_lag2,9.352207172075144e-05,real,False,0.004158182017433896
minversion1_pesos_delta1,9.210123705279076e-05,real,False,0.004158182017433896
ccheques_emitidos_delta2,9.146670961511928e-05,real,False,0.004158182017433896
mtarjeta_master_consumo,8.876064788344783e-05,real,False,0.004158182017433896
Master_cconsumos_delta1,8.855608546762913e-05,real,False,0.004158182017433896
internet,8.711133984953167e-05,real,False,0.004158182017433896
mpagomiscuentas,8.503590551601426e-05,real,False,0.004158182017433896
ccajas_extracciones_lag2,8.135795443279942e-05,real,False,0.004158182017433896
matm,7.968931794482589e-05,real,False,0.004158182017433896
Master_mpagospesos_lag1,7.85207834692522e-05,real,False,0.004158182017433896
matm_delta1,7.71732420825279e-05,real,False,0.004158182017433896
ctarjeta_master_transacciones_delta2,7.549034649558165e-05,real,False,0.004158182017433896
ccuenta_debitos_automaticos_lag1,7.293502334762931e-05,real,False,0.004158182017433896
Master_mconsumospesos,7.168805949695506e-05,real,False,0.004158182017433896
active_quarter,7.084077067203195e-05,real,False,0.004158182017433896
Master_cconsumos_lag2,6.993529278712798e-05,real,False,0.004158182017433896
ctransferencias_emitidas_delta1,6.975826907813903e-05,real,False,0.004158182017433896
Visa_Fvencimiento_delta1,6.970301338518575e-05,real,False,0.004158182017433896
cforex_sell_lag2,6.945907248439315e-05,real,False,0.004158182017433896
mplazo_fijo_dolares,6.712354220677096e-05,real,False,0.004158182017433896
mtransferencias_emitidas_lag2,6.710818982342031e-05,real,False,0.004158182017433896
Master_mpagado_delta1,6.601327070454067e-05,real,False,0.004158182017433896
matm_other_lag1,6.453388665404568e-05,real,False,0.004158182017433896
mcheques_emitidos_delta1,6.443434184127752e-05,real,False,0.004158182017433896
Master_mconsumototal_delta2,6.26443018285423e-05,real,False,0.004158182017433896
cpagodeservicios_lag2,5.87196213180307e-05,real,False,0.004158182017433896
ctarjeta_visa_descuentos_delta2,5.722225183340468e-05,real,False,0.004158182017433896
Master_cconsumos_lag1,5.7081069613164284e-05,real,False,0.004158182017433896
cpagomiscuentas_lag1,5.6876114470267536e-05,real,False,0.004158182017433896
mcuenta_debitos_automaticos_lag1,5.654248381962209e-05,real,False,0.004158182017433896
catm_trx_other,5.6227936261094744e-05,real,False,0.004158182017433896
mforex_sell_delta2,5.60038052944962e-05,real,False,0.004158182017433896
Master_msaldototal_delta2,5.581831314300598e-05,real,False,0.004158182017433896
Master_cadelantosefectivo_lag1,5.497776787896966e-05,real,False,0.004158182017433896
ctransferencias_emitidas,5.4565674382882955e-05,real,False,0.004158182017433896
mprestamos_prendarios_lag1,5.2450727776683144e-05,real,False,0.004158182017433896
Visa_status_lag1,5.1902131797272706e-05,real,False,0.004158182017433896
Master_mconsumospesos_lag1,5.04589190579851e-05,real,False,0.004158182017433896
Visa_cadelantosefectivo,4.940769654111897e-05,real,False,0.004158182017433896
ccomisiones_mantenimiento_delta1,4.855172182290448e-05,real,False,0.004158182017433896
Master_msaldopesos_lag2,4.668446032580934e-05,real,False,0.004158182017433896
mcaja_ahorro_adicional_lag2,4.657504876103096e-05,real,False,0.004158182017433896
ccajas_depositos_delta2,4.591416800176117e-05,real,False,0.004158182017433896
ctarjeta_visa_debitos_automaticos_lag2,4.587095338693157e-05,real,False,0.004158182017433896
ctarjeta_visa_transacciones_delta1,4.524587118525565e-05,real,False,0.004158182017433896
ctarjeta_visa_debitos_automaticos_delta2,4.495821916558834e-05,real,False,0.004158182017433896
mpagomiscuentas_lag2,4.4854492371265065e-05,real,False,0.004158182017433896
ccheques_emitidos_delta1,4.4381821005634836e-05,real,False,0.004158182017433896
Master_mconsumospesos_delta1,4.4163881470668826e-05,real,False,0.004158182017433896
cseguro_vivienda,4.2989338425058476e-05,real,False,0.004158182017433896
Master_mconsumototal_lag1,4.256566853433251e-05,real,False,0.004158182017433896
mcuenta_debitos_automaticos_delta1,4.231658421211292e-05,real,False,0.004158182017433896
mcheques_emitidos_delta2,4.229718299533626e-05,real,False,0.004158182017433896
mprestamos_prendarios_delta1,4.1900081962525385e-05,real,False,0.004158182017433896
ctransferencias_emitidas_delta2,4.1861859337314284e-05,real,False,0.004158182017433896
Master_mfinanciacion_limite_delta1,4.109819420366478e-05,real,False,0.004158182017433896
minversion2,4.041555788308613e-05,real,False,0.004158182017433896
ccajas_consultas_delta2,4.040843253485674e-05,real,False,0.004158182017433896
mcaja_ahorro_dolares_delta1,3.926810478522646e-05,real,False,0.004158182017433896
ccajas_extracciones_delta2,3.890473425790125e-05,real,False,0.004158182017433896
tmobile_app_delta1,3.717778029435084e-05,real,False,0.004158182017433896
matm_delta2,3.510969919228675e-05,real,False,0.004158182017433896
mplazo_fijo_dolares_delta2,3.4982645701672596e-05,real,False,0.004158182017433896
Master_mconsumosdolares,3.3429119047633135e-05,real,False,0.004158182017433896
cplazo_fijo_lag2,3.333329893108181e-05,real,False,0.004158182017433896
Visa_mpagosdolares_delta2,3.3087965406747806e-05,real,False,0.004158182017433896
ctarjeta_master_transacciones_delta1,3.2766304856946176e-05,real,False,0.004158182017433896
cpagomiscuentas_delta1,3.256470837841488e-05,real,False,0.004158182017433896
Master_msaldodolares_delta2,3.197180750574059e-05,real,False,0.004158182017433896
mpagodeservicios_delta1,3.161609638107365e-05,real,False,0.004158182017433896
mplazo_fijo_dolares_delta1,2.8552941672665917e-05,real,False,0.004158182017433896
minversion2_lag2,2.8183905896700432e-05,real,False,0.004158182017433896
mpagomiscuentas_delta2,2.7140933211611246e-05,real,False,0.004158182017433896
ccheques_depositados_lag1,2.6330447206327e-05,real,False,0.004158182017433896
Master_delinquency_delta2,2.5798633697178972e-05,real,False,0.004158182017433896
catm_trx_other_lag1,2.475050822024114e-05,real,False,0.004158182017433896
Master_status_lag2,2.441059385476953e-05,real,False,0.004158182017433896
cprestamos_personales_delta2,2.2334965447081303e-05,real,False,0.004158182017433896
cforex_delta1,2.151201680818979e-05,real,False,0.004158182017433896
ccallcenter_transacciones_lag1,2.1356145081991143e-05,real,False,0.004158182017433896
tcallcenter,2.1229194595120053e-05,real,False,0.004158182017433896
Master_mpagosdolares_delta1,2.1129502665607645e-05,real,False,0.004158182017433896
ccajas_consultas,2.0113418414312863e-05,real,False,0.004158182017433896
mprestamos_personales_delta2,2.0064038973386346e-05,real,False,0.004158182017433896
ctarjeta_visa_debitos_automaticos_lag1,1.9901669843405405e-05,real,False,0.004158182017433896
mtarjeta_master_consumo_lag1,1.974772240364941e-05,real,False,0.004158182017433896
Visa_mpagado_delta1,1.971438420777534e-05,real,False,0.004158182017433896
ccajas_otras_lag1,1.9496293580283105e-05,real,False,0.004158182017433896
catm_trx_delta1,1.82595387818448e-05,real,False,0.004158182017433896
Visa_cadelantosefectivo_lag2,1.8227086857579187e-05,real,False,0.004158182017433896
Visa_delinquency_delta1,1.7928702642600555e-05,real,False,0.004158182017433896
Master_mpagospesos_delta2,1.78964711617669e-05,real,False,0.004158182017433896
Visa_mpagado_delta2,1.6510340519810035e-05,real,False,0.004158182017433896
cpayroll_trx_delta2,1.5585018458854007e-05,real,False,0.004158182017433896
mcheques_emitidos_rechazados_delta1,1.5572173456046414e-05,real,False,0.004158182017433896
Master_mconsumosdolares_lag2,1.542680092674172e-05,real,False,0.004158182017433896
Master_mconsumototal_delta1,1.485859658802547e-05,real,False,0.004158182017433896
cprestamos_personales,1.4329767505214762e-05,real,False,0.004158182017433896
ccajas_consultas_lag2,1.3814311167065093e-05,real,False,0.004158182017433896
internet_delta2,1.358116074853694e-05,real,False,0.004158182017433896
mtarjeta_visa_descuentos_delta2,1.3313053168488324e-05,real,False,0.004158182017433896
Visa_msaldodolares_lag1,1.3145899793446727e-05,real,False,0.004158182017433896
tcallcenter_delta1,1.2041009672818343e-05,real,False,0.004158182017433896
cseguro_vida,1.120456853998795e-05,real,False,0.004158182017433896
Visa_madelantopesos_lag2,1.1037131319559012e-05,real,False,0.004158182017433896
thomebanking_lag1,1.1011216867481923e-05,real,False,0.004158182017433896
ccheques_emitidos,1.0009329321287974e-05,real,False,0.004158182017433896
Master_mconsumosdolares_delta1,9.466821445983306e-06,real,False,0.004158182017433896
Master_mconsumototal,9.409565750590194e-06,real,False,0.004158182017433896
Visa_msaldodolares_lag2,8.901363968640236e-06,real,False,0.004158182017433896
Master_msaldopesos_delta1,8.599147213235919e-06,real,False,0.004158182017433896
mcheques_emitidos_lag2,8.362447906878051e-06,real,False,0.004158182017433896
mautoservicio_delta1,8.303932315293542e-06,real,False,0.004158182017433896
mpagomiscuentas_delta1,8.138169912689498e-06,real,False,0.004158182017433896
minversion1_pesos_delta2,7.86389874751378e-06,real,False,0.004158182017433896
ccajas_transacciones_delta2,7.601543803438453e-06,real,False,0.004158182017433896
mttarjeta_visa_debitos_automaticos_delta1,7.537371694835531e-06,real,False,0.004158182017433896
cpagomiscuentas_delta2,6.662951696026404e-06,real,False,0.004158182017433896
ctarjeta_master_descuentos_delta2,6.512466560860963e-06,real,False,0.004158182017433896
mcaja_ahorro_adicional_delta1,6.404546100033347e-06,real,False,0.004158182017433896
mtarjeta_master_consumo_delta1,6.100706672558867e-06,real,False,0.004158182017433896
mttarjeta_master_debitos_automaticos_lag1,5.649178431535746e-06,real,False,0.004158182017433896
mttarjeta_master_debitos_automaticos,5.619969381871109e-06,real,False,0.004158182017433896
minversion2_lag1,5.538436286533864e-06,real,False,0.004158182017433896
mforex_sell_lag1,5.5300293877656885e-06,real,False,0.004158182017433896
cinversion2_lag1,5.185623534985731e-06,real,False,0.004158182017433896
mcajeros_propios_descuentos_delta1,5.007919852199553e-06,real,False,0.004158182017433896
mtarjeta_visa_descuentos_lag2,4.8911479532959875e-06,real,False,0.004158182017433896
cdescubierto_preacordado_lag2,4.856356251857147e-06,real,False,0.004158182017433896
ccallcenter_transacciones,4.746149260236897e-06,real,False,0.004158182017433896
ccuenta_debitos_automaticos_delta1,4.640300193075214e-06,real,False,0.004158182017433896
Visa_cadelantosefectivo_delta2,4.618348970123644e-06,real,False,0.004158182017433896
tmobile_app_lag1,4.510200302162959e-06,real,False,0.004158182017433896
mpagodeservicios_delta2,4.346463611277917e-06,real,False,0.004158182017433896
matm_other_lag2,4.3209271381853075e-06,real,False,0.004158182017433896
ccajas_depositos_lag1,4.2989861483717416e-06,real,False,0.004158182017433896
active_quarter_delta1,4.259786977769374e-06,real,False,0.004158182017433896
ccajas_extracciones_delta1,3.857049246437212e-06,real,False,0.004158182017433896
cplazo_fijo_lag1,3.768650372383269e-06,real,False,0.004158182017433896
mforex_sell_delta1,3.6881864099119905e-06,real,False,0.004158182017433896
Visa_mpagado_lag2,3.6557651986383617e-06,real,False,0.004158182017433896
ctarjeta_master_debitos_automaticos_lag2,3.52520377167042e-06,real,False,0.004158182017433896
cinversion1_lag2,3.5190653347704736e-06,real,False,0.004158182017433896
minversion2_delta2,3.4652574523923507e-06,real,False,0.004158182017433896
ctarjeta_visa_descuentos_lag2,2.6470106065799516e-06,real,False,0.004158182017433896
mplazo_fijo_dolares_lag2,2.4558676128223664e-06,real,False,0.004158182017433896
cforex_sell_delta1,2.1673920816412346e-06,real,False,0.004158182017433896
ctransferencias_recibidas_lag1,1.9554744267482926e-06,real,False,0.004158182017433896
mcuenta_debitos_automaticos_delta2,1.4957439604841705e-06,real,False,0.004158182017433896
cliente_vip_lag2,1.461967127402819e-06,real,False,0.004158182017433896
ctarjeta_debito_delta2,1.1614206779081952e-06,real,False,0.004158182017433896
cseguro_vivienda_lag1,9.470138001488464e-07,real,False,0.004158182017433896
mttarjeta_master_debitos_automaticos_delta2,7.785440383934267e-07,real,False,0.004158182017433896
ccajas_depositos_lag2,5.814390929217004e-07,real,False,0.004158182017433896
ccuenta_debitos_automaticos_delta2,0.0,real,False,0.004158182017433896
cpayroll2_trx_delta2,0.0,real,False,0.004158182017433896
mpayroll2_delta2,0.0,real,False,0.004158182017433896
mcuenta_corriente_adicional_lag1,0.0,real,False,0.004158182017433896
ccaja_ahorro_lag1,0.0,real,False,0.004158182017433896
ccaja_seguridad_delta2,0.0,real,False,0.004158182017433896
cseguro_accidentes_personales_delta2,0.0,real,False,0.004158182017433896
mcaja_ahorro_adicional_lag1,0.0,real,False,0.004158182017433896
mtarjeta_master_descuentos_lag1,0.0,real,False,0.004158182017433896
cprestamos_prendarios_lag1,0.0,real,False,0.004158182017433896
cprestamos_personales_lag1,0.0,real,False,0.004158182017433896
cseguro_accidentes_personales_lag1,0.0,real,False,0.004158182017433896
ccaja_seguridad_lag1,0.0,real,False,0.004158182017433896
ctarjeta_visa_lag1,0.0,real,False,0.004158182017433896
mpayroll2_lag1,0.0,real,False,0.004158182017433896
cpayroll2_trx_lag1,0.0,real,False,0.004158182017433896
cforex_sell_delta2,0.0,real,False,0.004158182017433896
mforex_buy_delta2,0.0,real,False,0.004158182017433896
cforex_buy_delta2,0.0,real,False,0.004158182017433896
cforex_delta2,0.0,real,False,0.004158182017433896
mtarjeta_master_descuentos_delta2,0.0,real,False,0.004158182017433896
mcajeros_propios_descuentos_delta2,0.0,real,False,0.004158182017433896
ccajeros_propios_descuentos_delta2,0.0,real,False,0.004158182017433896
ctarjeta_master_transacciones_lag1,0.0,real,False,0.004158182017433896
ccajeros_propios_descuentos_lag1,0.0,real,False,0.004158182017433896
mcajeros_propios_descuentos_lag1,0.0,real,False,0.004158182017433896
ctarjeta_visa_descuentos_lag1,0.0,real,False,0.004158182017433896
mtarjeta_visa_descuentos_lag1,0.0,real,False,0.004158182017433896
ctarjeta_master_descuentos_lag1,0.0,real,False,0.004158182017433896
cforex_buy_lag1,0.0,real,False,0.004158182017433896
mforex_buy_lag1,0.0,real,False,0.004158182017433896
cinversion1_lag1,0.0,real,False,0.004158182017433896
mcheques_depositados_lag1,0.0,real,False,0.004158182017433896
ccheques_emitidos_lag1,0.0,real,False,0.004158182017433896
ccaja_ahorro_delta2,0.0,real,False,0.004158182017433896
mcaja_ahorro_adicional_delta2,0.0,real,False,0.004158182017433896
cdescubierto_preacordado_delta2,0.0,real,False,0.004158182017433896
ctarjeta_visa_delta2,0.0,real,False,0.004158182017433896
cprestamos_prendarios_delta2,0.0,real,False,0.004158182017433896
mprestamos_prendarios_delta2,0.0,real,False,0.004158182017433896
cforex_sell_lag1,0.0,real,False,0.004158182017433896
ctarjeta_master_debitos_automaticos_delta2,0.0,real,False,0.004158182017433896
cpagodeservicios_delta2,0.0,real,False,0.004158182017433896
ccuenta_corriente_lag1,0.0,real,False,0.004158182017433896
minversion1_pesos_lag1,0.0,real,False,0.004158182017433896
minversion1_dolares_lag1,0.0,real,False,0.004158182017433896
cseguro_vida_lag1,0.0,real,False,0.004158182017433896
cseguro_auto_lag1,0.0,real,False,0.004158182017433896
mpagodeservicios_lag1,0.0,real,False,0.004158182017433896
cinversion1_delta2,0.0,real,False,0.004158182017433896
minversion1_dolares_delta2,0.0,real,False,0.004158182017433896
cinversion2_delta2,0.0,real,False,0.004158182017433896
cseguro_vida_delta2,0.0,real,False,0.004158182017433896
cseguro_auto_delta2,0.0,real,False,0.004158182017433896
cseguro_vivienda_delta2,0.0,real,False,0.004158182017433896
ctarjeta_master_debitos_automaticos_lag1,0.0,real,False,0.004158182017433896
cpagodeservicios_lag1,0.0,real,False,0.004158182017433896
mplazo_fijo_pesos_delta2,0.0,real,False,0.004158182017433896
cliente_antiguedad_delta1,0.0,real,False,0.004158182017433896
ctarjeta_visa_delta1,0.0,real,False,0.004158182017433896
ctarjeta_master_delta1,0.0,real,False,0.004158182017433896
cprestamos_personales_delta1,0.0,real,False,0.004158182017433896
cprestamos_prendarios_delta1,0.0,real,False,0.004158182017433896
cprestamos_hipotecarios_delta1,0.0,real,False,0.004158182017433896
mprestamos_hipotecarios_delta1,0.0,real,False,0.004158182017433896
cplazo_fijo_delta1,0.0,real,False,0.004158182017433896
mcheques_depositados_rechazados_delta2,0.0,real,False,0.004158182017433896
cinversion1_delta1,0.0,real,False,0.004158182017433896
minversion1_dolares_delta1,0.0,real,False,0.004158182017433896
ctarjeta_visa_descuentos,0.0,real,False,0.004158182017433896
cforex_sell,0.0,real,False,0.004158182017433896
mforex_sell,0.0,real,False,0.004158182017433896
ccheques_depositados,0.0,real,False,0.004158182017433896
mcheques_depositados,0.0,real,False,0.004158182017433896
mcheques_emitidos,0.0,real,False,0.004158182017433896
mplazo_fijo_pesos_delta1,0.0,real,False,0.004158182017433896
ctarjeta_master_descuentos,0.0,real,False,0.004158182017433896
mtarjeta_master_descuentos,0.0,real,False,0.004158182017433896
cforex,0.0,real,False,0.004158182017433896
cforex_buy,0.0,real,False,0.004158182017433896
mforex_buy,0.0,real,False,0.004158182017433896
Master_cadelantosefectivo_delta2,0.0,real,False,0.004158182017433896
Visa_Finiciomora_delta2,0.0,real,False,0.004158182017433896
Visa_mlimitecompra_delta2,0.0,real,False,0.004158182017433896
cliente_edad_delta1,0.0,real,False,0.004158182017433896
cseguro_auto,0.0,real,False,0.004158182017433896
cseguro_accidentes_personales,0.0,real,False,0.004158182017433896
ccaja_seguridad,0.0,real,False,0.004158182017433896
mpayroll2,0.0,real,False,0.004158182017433896
cpayroll2_trx,0.0,real,False,0.004158182017433896
ctarjeta_master_debitos_automaticos,0.0,real,False,0.004158182017433896
ccuenta_debitos_automaticos,0.0,real,False,0.004158182017433896
cliente_vip_delta1,0.0,real,False,0.004158182017433896
Visa_madelantodolares_delta2,0.0,real,False,0.004158182017433896
ccajas_transacciones,0.0,real,False,0.004158182017433896
ccajas_depositos,0.0,real,False,0.004158182017433896
ccajas_extracciones,0.0,real,False,0.004158182017433896
ccajas_otras,0.0,real,False,0.004158182017433896
catm_trx,0.0,real,False,0.004158182017433896
matm_other,0.0,real,False,0.004158182017433896
cprestamos_hipotecarios_lag1,0.0,real,False,0.004158182017433896
mprestamos_hipotecarios_lag1,0.0,real,False,0.004158182017433896
ccheques_depositados_rechazados,0.0,real,False,0.004158182017433896
mextraccion_autoservicio_delta2,0.0,real,False,0.004158182017433896
ccheques_depositados_delta2,0.0,real,False,0.004158182017433896
mcheques_depositados_delta2,0.0,real,False,0.004158182017433896
ccheques_depositados_rechazados_delta2,0.0,real,False,0.004158182017433896
cprestamos_hipotecarios_delta2,0.0,real,False,0.004158182017433896
ccheques_emitidos_rechazados_delta2,0.0,real,False,0.004158182017433896
mcheques_emitidos_rechazados_delta2,0.0,real,False,0.004158182017433896
tcuentas_lag1,0.0,real,False,0.004158182017433896
mplazo_fijo_pesos_lag1,0.0,real,False,0.004158182017433896
mcheques_depositados_rechazados,0.0,real,False,0.004158182017433896
ccheques_emitidos_rechazados,0.0,real,False,0.004158182017433896
mcheques_emitidos_rechazados,0.0,real,False,0.004158182017433896
Master_Finiciomora_delta2,0.0,real,False,0.004158182017433896
Master_madelantopesos_delta2,0.0,real,False,0.004158182017433896
Master_madelantodolares_delta2,0.0,real,False,0.004158182017433896
Master_mpagosdolares_delta2,0.0,real,False,0.004158182017433896
mpagodeservicios,0.0,real,False,0.004158182017433896
catm_trx_delta2,0.0,real,False,0.004158182017433896
mcajeros_propios_descuentos,0.0,real,False,0.004158182017433896
ctarjeta_debito_lag1,0.0,real,False,0.004158182017433896
cliente_vip_lag1,0.0,real,False,0.004158182017433896
Master_mpagosdolares,0.0,real,False,0.004158182017433896
Master_cconsumos,0.0,real,False,0.004158182017433896
Master_cadelantosefectivo,0.0,real,False,0.004158182017433896
Master_madelantopesos,0.0,real,False,0.004158182017433896
Master_madelantodolares,0.0,real,False,0.004158182017433896
ccajas_otras_delta2,0.0,real,False,0.004158182017433896
ccajeros_propios_descuentos,0.0,real,False,0.004158182017433896
Master_madelantodolares_lag2,0.0,real,False,0.004158182017433896
Master_mpagosdolares_lag2,0.0,real,False,0.004158182017433896
ctarjeta_master_debitos_automaticos_delta1,0.0,real,False,0.004158182017433896
mttarjeta_master_debitos_automaticos_delta1,0.0,real,False,0.004158182017433896
cpagodeservicios_delta1,0.0,real,False,0.004158182017433896
ccajeros_propios_descuentos_delta1,0.0,real,False,0.004158182017433896
ctarjeta_visa_descuentos_delta1,0.0,real,False,0.004158182017433896
mcuenta_corriente_adicional_delta2,0.0,real,False,0.004158182017433896
ctarjeta_master_descuentos_delta1,0.0,real,False,0.004158182017433896
mtarjeta_master_descuentos_delta1,0.0,real,False,0.004158182017433896
ccajas_transacciones_lag2,0.0,real,False,0.004158182017433896
ccajas_otras_lag2,0.0,real,False,0.004158182017433896
minversion2_delta1,0.0,real,False,0.004158182017433896
cseguro_vida_delta1,0.0,real,False,0.004158182017433896
cseguro_auto_delta1,0.0,real,False,0.004158182017433896
cseguro_vivienda_delta1,0.0,real,False,0.004158182017433896
mtarjeta_visa_descuentos_delta1,0.0,real,False,0.004158182017433896
mforex_buy_lag2,0.0,real,False,0.004158182017433896
mforex_sell_lag2,0.0,real,False,0.004158182017433896
Master_delinquency_lag2,0.0,real,False,0.004158182017433896
cforex_buy_delta1,0.0,real,False,0.004158182017433896
mforex_buy_delta1,0.0,real,False,0.004158182017433896
ccheques_depositados_delta1,0.0,real,False,0.004158182017433896
mcheques_depositados_delta1,0.0,real,False,0.004158182017433896
ccheques_depositados_lag2,0.0,real,False,0.004158182017433896
Master_madelantopesos_lag2,0.0,real,False,0.004158182017433896
ccheques_emitidos_lag2,0.0,real,False,0.004158182017433896
ccheques_depositados_rechazados_lag2,0.0,real,False,0.004158182017433896
mcheques_depositados_rechazados_lag2,0.0,real,False,0.004158182017433896
ccheques_emitidos_rechazados_lag2,0.0,real,False,0.004158182017433896
mcheques_emitidos_rechazados_lag2,0.0,real,False,0.004158182017433896
tcallcenter_lag2,0.0,real,False,0.004158182017433896
thomebanking_lag2,0.0,real,False,0.004158182017433896
Master_msaldodolares_lag2,0.0,real,False,0.004158182017433896
mcheques_depositados_lag2,0.0,real,False,0.004158182017433896
mplazo_fijo_pesos,0.0,real,False,0.004158182017433896
cinversion1,0.0,real,False,0.004158182017433896
minversion1_pesos,0.0,real,False,0.004158182017433896
minversion1_dolares,0.0,real,False,0.004158182017433896
cinversion2,0.0,real,False,0.004158182017433896
tcuentas,0.0,real,False,0.004158182017433896
ctarjeta_debito_delta1,0.0,real,False,0.004158182017433896
cdescubierto_preacordado_delta1,0.0,real,False,0.004158182017433896
cseguro_accidentes_personales_delta1,0.0,real,False,0.004158182017433896
mcuenta_corriente_adicional_delta1,0.0,real,False,0.004158182017433896
ccuenta_corriente_delta1,0.0,real,False,0.004158182017433896
tcuentas_delta1,0.0,real,False,0.004158182017433896
ctarjeta_debito,0.0,real,False,0.004158182017433896
mcaja_ahorro_adicional,0.0,real,False,0.004158182017433896
ccaja_ahorro,0.0,real,False,0.004158182017433896
mcuenta_corriente_adicional,0.0,real,False,0.004158182017433896
ccuenta_corriente,0.0,real,False,0.004158182017433896
ccaja_ahorro_delta1,0.0,real,False,0.004158182017433896
ccaja_seguridad_delta1,0.0,real,False,0.004158182017433896
cpayroll_trx_delta1,0.0,real,False,0.004158182017433896
mpayroll2_delta1,0.0,real,False,0.004158182017433896
cpayroll2_trx_delta1,0.0,real,False,0.004158182017433896
Master_cadelantosefectivo_lag2,0.0,real,False,0.004158182017433896
Visa_delinquency_lag2,0.0,real,False,0.004158182017433896
Visa_status_lag2,0.0,real,False,0.004158182017433896
Visa_Finiciomora_lag2,0.0,real,False,0.004158182017433896
cplazo_fijo,0.0,real,False,0.004158182017433896
Master_Finiciomora_lag2,0.0,real,False,0.004158182017433896
cinversion2_delta1,0.0,real,False,0.004158182017433896
cpagodeservicios,0.0,real,False,0.004158182017433896
ctarjeta_master_transacciones,0.0,real,False,0.004158182017433896
cprestamos_prendarios,0.0,real,False,0.004158182017433896
mprestamos_prendarios,0.0,real,False,0.004158182017433896
cprestamos_hipotecarios,0.0,real,False,0.004158182017433896
mprestamos_hipotecarios,0.0,real,False,0.004158182017433896
Visa_madelantodolares_lag2,0.0,real,False,0.004158182017433896
mtarjeta_master_consumo_lag2,0.0,real,False,0.004158182017433896
tcuentas_lag2,0.0,real,False,0.004158182017433896
ccuenta_corriente_lag2,0.0,real,False,0.004158182017433896
mcuenta_corriente_adicional_lag2,0.0,real,False,0.004158182017433896
Visa_cadelantosefectivo_lag1,0.0,real,False,0.004158182017433896
Master_madelantopesos_lag1,0.0,real,False,0.004158182017433896
Master_madelantodolares_lag1,0.0,real,False,0.004158182017433896
cforex_buy_lag2,0.0,real,False,0.004158182017433896
Master_mpagosdolares_lag1,0.0,real,False,0.004158182017433896
Visa_mlimitecompra_delta1,0.0,real,False,0.004158182017433896
Master_status_lag1,0.0,real,False,0.004158182017433896
Master_Finiciomora_lag1,0.0,real,False,0.004158182017433896
Master_mconsumosdolares_lag1,0.0,real,False,0.004158182017433896
mplazo_fijo_pesos_lag2,0.0,real,False,0.004158182017433896
minversion1_pesos_lag2,0.0,real,False,0.004158182017433896
minversion1_dolares_lag2,0.0,real,False,0.004158182017433896
Master_mpagado_lag1,0.0,real,False,0.004158182017433896
mprestamos_hipotecarios_delta2,0.0,real,False,0.004158182017433896
cplazo_fijo_delta2,0.0,real,False,0.004158182017433896
active_quarter_delta2,0.0,real,False,0.004158182017433896
cliente_vip_delta2,0.0,real,False,0.004158182017433896
cliente_antiguedad_delta2,0.0,real,False,0.004158182017433896
tcuentas_delta2,0.0,real,False,0.004158182017433896
ccuenta_corriente_delta2,0.0,real,False,0.004158182017433896
cliente_vip,0.0,real,False,0.004158182017433896
ctarjeta_master_transacciones_lag2,0.0,real,False,0.004158182017433896
ccheques_depositados_rechazados_lag1,0.0,real,False,0.004158182017433896
mcheques_depositados_rechazados_lag1,0.0,real,False,0.004158182017433896
ccheques_emitidos_rechazados_lag1,0.0,real,False,0.004158182017433896
mcheques_emitidos_rechazados_lag1,0.0,real,False,0.004158182017433896
tcallcenter_lag1,0.0,real,False,0.004158182017433896
ccajas_transacciones_lag1,0.0,real,False,0.004158182017433896
ccajas_extracciones_lag1,0.0,real,False,0.004158182017433896
cforex_lag1,0.0,real,False,0.004158182017433896
mcheques_emitidos_lag1,0.0,real,False,0.004158182017433896
matm_other_delta1,0.0,real,False,0.004158182017433896
Master_Finiciomora_delta1,0.0,real,False,0.004158182017433896
cprestamos_prendarios_lag2,0.0,real,False,0.004158182017433896
mprestamos_prendarios_lag2,0.0,real,False,0.004158182017433896
cprestamos_hipotecarios_lag2,0.0,real,False,0.004158182017433896
mprestamos_hipotecarios_lag2,0.0,real,False,0.004158182017433896
ccheques_depositados_rechazados_delta1,0.0,real,False,0.004158182017433896
